2025-02-28 13:47:48.936690,7,10,0
2025-02-28 13:47:59.996367,7,10,0
2025-02-28 13:48:10.975344,7,10,0
2025-02-28 13:48:22.430116,7,10,0
2025-02-28 13:48:33.427516,7,10,0
2025-02-28 13:48:44.476504,7,10,0
2025-02-28 13:48:55.665254,7,10,0
2025-02-28 13:49:06.698703,7,12,0
2025-02-28 13:49:17.656756,5,12,0
2025-02-28 13:49:28.755032,4,14,1
2025-02-28 13:49:40.066483,4,14,0
2025-02-28 13:49:51.204604,4,14,0
2025-02-28 13:50:07.416624,5,13,0
2025-02-28 13:50:18.523516,4,13,0
2025-02-28 13:50:29.719914,4,13,0
2025-02-28 13:50:40.971538,5,12,0
2025-02-28 13:50:52.074467,5,12,0
2025-02-28 13:51:03.437582,5,12,0
2025-02-28 13:51:14.418590,5,12,0
2025-02-28 13:51:25.651503,5,12,0
2025-02-28 13:51:36.623803,5,12,0
2025-02-28 13:51:47.661487,5,12,0
2025-02-28 13:51:58.557523,4,12,1
2025-02-28 13:52:09.641456,4,12,0
2025-02-28 13:52:20.541814,5,11,0
2025-02-28 13:52:31.623627,5,11,0
2025-02-28 13:52:42.740334,5,11,0
2025-02-28 13:52:53.774091,5,11,0
2025-02-28 13:53:04.777422,5,11,0
2025-02-28 13:53:15.847351,5,11,0
2025-02-28 13:53:26.882702,5,11,0
2025-02-28 13:53:37.846703,5,11,0
2025-02-28 13:53:48.882498,6,10,0
2025-02-28 13:53:59.942411,6,10,0
2025-02-28 13:54:10.865511,6,10,0
2025-02-28 13:54:22.075652,6,10,0
2025-02-28 13:54:33.178376,6,10,0
2025-02-28 13:54:44.056543,6,10,0
2025-02-28 13:54:55.142282,7,9,0
2025-02-28 13:55:06.039304,8,8,0
2025-02-28 13:55:17.130457,8,8,0
2025-02-28 13:55:28.180375,7,8,0
2025-02-28 13:55:39.078296,7,8,0
2025-02-28 13:55:50.123209,8,7,0
2025-02-28 13:56:01.177337,8,7,0
2025-02-28 13:56:12.057235,8,7,0
2025-02-28 13:56:23.141489,8,7,0
2025-02-28 13:56:34.085375,8,7,0
2025-02-28 13:56:45.142282,9,6,0
2025-02-28 13:56:56.056697,9,6,0
2025-02-28 13:57:07.125372,11,4,0
2025-02-28 13:57:18.019182,11,4,0
2025-02-28 13:57:29.099317,12,3,0
2025-02-28 13:57:40.359726,12,3,0
2025-02-28 13:57:51.267405,12,3,0
2025-02-28 13:58:02.284285,13,2,0
2025-02-28 13:58:13.336363,13,2,0
2025-02-28 13:58:24.376291,13,2,0
2025-02-28 13:58:35.421426,13,2,0
2025-02-28 13:58:46.336273,13,2,0
